ID,Target
2997,8
2998,20
2999,21
3000,13
3001,11
3002,11
3003,14
3004,13
3005,16
3006,21
3007,25
3008,8
3009,21
3010,15
3011,23
3012,29
3013,18
3014,5
3015,6
3016,9
3017,13
3018,20
3019,29
3020,1
3021,29
3022,6
3023,19
3024,1
3025,17
3026,1
3027,4
3028,7
3029,8
3030,1
3031,18
3032,15
3033,14
3034,1
3035,1
3036,7
3037,17
3038,0
3039,28
3040,19
3041,23
3042,8
3043,1
3044,5
3045,29
3046,4
3047,6
3048,8
3049,17
3050,8
3051,6
3052,9
3053,4
3054,9
3055,29
3056,14
3057,15
3058,1
3059,14
3060,11
3061,11
3062,25
3063,26
3064,14
3065,29
3066,6
3067,23
3068,26
3069,23
3070,27
3071,14
3072,6
3073,13
3074,28
3075,17
3076,0
3077,21
3078,23
3079,24
3080,26
3081,20
3082,2
3083,1
3084,23
3085,1
3086,28
3087,28
3088,26
3089,7
3090,29
3091,25
3092,7
3093,12
3094,9
3095,11
3096,11
3097,5
3098,16
3099,18
3100,13
3101,27
3102,25
3103,10
3104,24
3105,18
3106,18
3107,21
3108,0
3109,15
3110,13
3111,6
3112,0
3113,17
3114,18
3115,1
3116,5
3117,15
3118,16
3119,26
3120,2
3121,16
3122,17
3123,17
3124,1
3125,12
3126,9
3127,29
3128,15
3129,28
3130,13
3131,25
3132,4
3133,12
3134,26
3135,26
3136,3
3137,21
3138,29
3139,0
3140,10
3141,13
3142,3
3143,11
3144,6
3145,28
3146,0
3147,6
3148,26
3149,5
3150,19
3151,27
3152,18
3153,26
3154,18
3155,22
3156,10
3157,23
3158,16
3159,0
3160,23
3161,1
3162,15
3163,11
3164,15
3165,25
3166,6
3167,25
3168,1
3169,19
3170,14
3171,11
3172,25
3173,9
3174,12
3175,12
3176,20
3177,13
3178,7
3179,10
3180,2
3181,15
3182,9
3183,29
3184,14
3185,10
3186,6
3187,8
3188,10
3189,1
3190,29
3191,25
3192,1
3193,29
3194,24
3195,9
3196,6
3197,4
3198,26
3199,27
3200,3
3201,21
3202,17
3203,11
3204,0
3205,20
3206,24
3207,16
3208,11
3209,0
3210,4
3211,28
3212,25
3213,12
3214,18
3215,29
3216,26
3217,11
3218,17
3219,18
3220,0
3221,26
3222,27
3223,27
3224,29
3225,22
3226,25
3227,5
3228,16
3229,1
3230,13
3231,19
3232,21
3233,19
3234,29
3235,26
3236,12
3237,22
3238,9
3239,21
3240,24
3241,19
3242,19
3243,29
3244,28
3245,8
3246,2
3247,24
3248,8
3249,4
3250,21
3251,19
3252,12
3253,10
3254,0
3255,7
3256,15
3257,26
3258,29
3259,18
3260,22
3261,27
3262,9
3263,18
3264,8
3265,1
3266,6
3267,20
3268,23
3269,1
3270,24
3271,24
3272,13
3273,5
3274,25
3275,20
3276,5
3277,5
3278,13
3279,8
3280,6
3281,3
3282,4
3283,24
3284,9
3285,12
3286,23
3287,27
3288,22
3289,12
3290,16
3291,21
3292,11
3293,25
3294,20
3295,15
3296,20
3297,26
3298,5
3299,10
3300,4
3301,18
3302,11
3303,28
3304,6
3305,14
3306,10
3307,27
3308,8
3309,10
3310,1
3311,27
3312,25
3313,15
3314,3
3315,16
3316,15
3317,3
3318,16
3319,2
3320,15
3321,9
3322,8
3323,5
3324,29
3325,7
3326,14
3327,12
3328,2
3329,16
3330,29
3331,17
3332,27
3333,2
3334,18
3335,10
3336,19
3337,28
3338,7
3339,6
3340,26
3341,27
3342,23
3343,24
3344,10
3345,6
3346,1
3347,0
3348,8
3349,25
3350,23
3351,27
3352,0
3353,17
3354,19
3355,29
3356,6
3357,27
3358,20
3359,19
3360,8
3361,11
3362,12
3363,2
3364,17
3365,20
3366,13
3367,13
3368,6
3369,10
3370,2
3371,20
3372,21
3373,27
3374,17
3375,16
3376,13
3377,6
3378,13
3379,5
3380,13
3381,4
3382,11
3383,25
3384,6
3385,1
3386,29
3387,17
3388,11
3389,18
3390,25
3391,21
3392,1
3393,14
3394,6
3395,19
3396,23
3397,14
3398,16
3399,7
3400,1
3401,29
3402,1
3403,25
3404,4
3405,17
3406,10
3407,0
3408,15
3409,26
3410,17
3411,16
3412,16
3413,6
3414,11
3415,0
3416,26
3417,6
3418,21
3419,1
3420,5
3421,20
3422,0
3423,13
3424,28
3425,10
3426,17
3427,4
3428,13
3429,18
3430,2
3431,11
3432,24
3433,14
3434,27
3435,13
3436,19
3437,17
3438,12
3439,2
3440,15
3441,20
3442,23
3443,13
3444,7
3445,28
3446,11
3447,19
3448,19
3449,10
3450,3
3451,0
3452,14
3453,21
3454,20
3455,13
3456,29
3457,13
3458,6
3459,19
3460,8
3461,17
3462,27
3463,3
3464,10
3465,27
3466,17
3467,5
3468,9
3469,0
3470,6
3471,20
3472,24
3473,15
3474,4
3475,26
3476,5
3477,12
3478,27
3479,11
3480,24
3481,23
3482,19
3483,24
3484,8
3485,25
3486,26
3487,25
3488,24
3489,27
3490,15
3491,20
3492,1
3493,14
3494,26
3495,22
3496,14
3497,18
3498,27
3499,29
3500,23
3501,6
3502,21
3503,21
3504,29
3505,27
3506,22
3507,6
3508,4
3509,11
3510,4
3511,23
3512,4
3513,3
3514,18
3515,14
3516,27
3517,0
3518,0
3519,28
3520,9
3521,11
3522,11
3523,25
3524,25
3525,28
3526,16
3527,17
3528,17
3529,23
3530,1
3531,5
3532,18
3533,25
3534,10
3535,26
3536,15
3537,1
3538,28
3539,19
3540,18
3541,21
3542,29
3543,22
3544,23
3545,12
3546,3
3547,5
3548,0
3549,15
3550,10
3551,29
3552,15
3553,16
3554,12
3555,12
3556,9
3557,16
3558,5
3559,27
3560,2
3561,12
3562,7
3563,22
3564,15
3565,27
3566,23
3567,28
3568,18
3569,27
3570,10
3571,12
3572,13
3573,18
3574,20
3575,11
3576,7
3577,10
3578,6
3579,25
3580,3
3581,8
3582,18
3583,6
3584,17
3585,24
3586,6
3587,29
3588,12
3589,6
3590,8
3591,5
3592,8
3593,23
3594,19
3595,9
3596,21
3597,28
3598,28
3599,10
3600,19
3601,26
3602,22
3603,26
3604,19
3605,24
3606,7
3607,21
3608,2
3609,2
3610,4
3611,6
3612,0
3613,10
3614,23
3615,6
3616,29
3617,25
3618,6
3619,25
3620,27
3621,26
3622,9
3623,3
3624,8
3625,12
3626,15
3627,16
3628,19
3629,10
3630,6
3631,15
3632,24
3633,20
3634,23
3635,25
3636,24
3637,18
3638,19
3639,6
3640,28
3641,20
3642,10
3643,23
3644,25
3645,9
3646,22
3647,7
3648,17
3649,11
3650,8
3651,14
3652,4
3653,27
3654,29
3655,11
3656,12
3657,27
3658,29
3659,9
3660,25
3661,1
3662,25
3663,15
3664,20
3665,28
3666,28
3667,17
3668,28
3669,21
3670,20
3671,6
3672,28
3673,16
3674,7
3675,25
3676,18
3677,13
3678,1
3679,8
3680,11
3681,11
3682,18
3683,6
3684,0
3685,24
3686,24
3687,0
3688,17
3689,8
3690,26
3691,28
3692,25
3693,27
3694,22
3695,10
3696,4
3697,26
3698,17
3699,27
3700,0
3701,1
3702,5
3703,10
3704,0
3705,11
3706,1
3707,29
3708,13
3709,6
3710,20
3711,3
3712,12
3713,19
3714,27
3715,25
3716,13
3717,26
3718,11
3719,29
3720,6
3721,6
3722,12
3723,23
3724,13
3725,21
3726,18
3727,17
3728,29
3729,27
3730,25
3731,26
3732,21
3733,19
3734,4
3735,20
3736,1
3737,15
3738,28
3739,19
3740,0
3741,3
3742,18
3743,29
3744,3
3745,17
3746,15
3747,13
3748,9
3749,14
3750,20
3751,0
3752,23
3753,10
3754,15
3755,29
3756,6
3757,11
3758,11
3759,5
3760,18
3761,17
3762,1
3763,3
3764,24
3765,23
3766,19
3767,19
3768,26
3769,2
3770,2
3771,5
3772,17
3773,27
3774,9
3775,25
3776,0
3777,12
3778,16
3779,23
3780,10
3781,0
3782,29
3783,8
3784,10
3785,7
3786,23
3787,8
3788,9
3789,21
3790,19
3791,17
3792,22
3793,13
3794,6
3795,6
3796,18
3797,21
3798,5
3799,27
3800,3
3801,6
3802,9
3803,28
3804,26
3805,18
3806,9
3807,11
3808,14
3809,1
3810,13
3811,16
3812,18
3813,6
3814,24
3815,19
3816,18
3817,10
3818,13
3819,7
3820,0
3821,17
3822,13
3823,9
3824,16
3825,28
3826,10
3827,19
3828,1
3829,5
3830,24
3831,3
3832,19
3833,19
3834,28
3835,24
3836,8
3837,29
3838,27
3839,27
3840,9
3841,4
3842,13
3843,19
3844,12
3845,24
3846,17
3847,5
3848,3
3849,18
3850,4
3851,12
3852,17
3853,4
3854,0
3855,12
3856,18
3857,1
3858,3
3859,6
3860,13
3861,15
3862,27
3863,23
3864,2
3865,11
3866,19
3867,26
3868,12
3869,1
3870,11
3871,27
3872,8
3873,18
3874,18
3875,29
3876,9
3877,7
3878,3
3879,6
3880,5
3881,23
3882,5
3883,0
3884,21
3885,0
3886,28
3887,6
3888,1
3889,6
3890,19
3891,14
3892,14
3893,6
3894,6
3895,27
3896,13
3897,19
3898,28
3899,4
3900,11
3901,11
3902,5
3903,15
3904,5
3905,24
3906,1
3907,10
3908,20
3909,7
3910,4
3911,27
3912,25
3913,13
3914,9
3915,17
3916,10
3917,8
3918,27
3919,5
3920,5
3921,28
3922,10
3923,23
3924,12
3925,28
3926,14
3927,24
3928,28
3929,0
3930,25
3931,24
3932,29
3933,8
3934,5
3935,5
3936,11
3937,18
3938,26
3939,27
3940,15
3941,26
3942,12
3943,18
3944,0
3945,22
3946,2
3947,14
3948,8
3949,1
3950,8
3951,0
3952,18
3953,10
3954,10
3955,8
3956,4
3957,0
3958,6
3959,29
3960,1
3961,21
3962,17
3963,11
3964,17
3965,25
3966,5
3967,11
3968,20
3969,28
3970,6
3971,25
3972,17
3973,14
3974,12
3975,18
3976,29
3977,2
3978,4
3979,20
3980,26
3981,3
3982,0
3983,14
3984,23
3985,10
3986,8
3987,17
3988,1
3989,2
3990,26
3991,12
3992,27
3993,5
3994,6
3995,26
3996,7
3997,8
3998,25
3999,8
4000,23
4001,13
4002,28
4003,1
4004,23
4005,14
4006,17
4007,0
4008,12
4009,24
4010,19
4011,7
4012,29
4013,21
4014,11
4015,6
4016,27
4017,12
4018,21
4019,9
4020,14
4021,12
4022,3
4023,24
4024,17
4025,10
4026,20
4027,9
4028,16
4029,7
4030,24
4031,9
4032,24
4033,21
4034,19
4035,11
4036,4
4037,12
4038,20
4039,14
4040,7
4041,13
4042,19
4043,3
4044,29
4045,24
4046,6
4047,27
4048,10
4049,6
4050,12
4051,4
4052,21
4053,19
4054,25
4055,19
4056,11
4057,17
4058,7
4059,29
4060,27
4061,25
4062,29
4063,27
4064,16
4065,8
4066,9
4067,0
4068,19
4069,27
4070,0
4071,13
4072,12
4073,21
4074,29
4075,27
4076,5
4077,18
4078,25
4079,19
4080,7
4081,0
4082,29
4083,8
4084,18
4085,5
4086,1
4087,18
4088,27
4089,12
4090,23
4091,20
4092,16
4093,1
4094,29
4095,26
4096,1
4097,10
4098,26
4099,6
4100,28
4101,18
4102,20
4103,6
4104,17
4105,20
4106,23
4107,4
4108,6
4109,29
4110,21
4111,29
4112,22
4113,6
4114,1
4115,21
4116,17
4117,26
4118,25
4119,13
4120,22
4121,5
4122,21
4123,0
4124,28
4125,8
4126,8
4127,7
4128,25
4129,15
4130,17
4131,26
4132,29
4133,6
4134,22
4135,11
4136,11
4137,19
4138,28
4139,3
4140,14
4141,2
4142,23
4143,28
4144,8
4145,4
4146,4
4147,23
4148,19
4149,1
4150,13
4151,6
4152,8
4153,9
4154,11
4155,1
4156,8
4157,29
4158,24
4159,29
4160,19
4161,21
4162,17
4163,23
4164,13
4165,24
4166,28
4167,27
4168,24
4169,28
4170,11
4171,19
4172,28
4173,14
4174,8
4175,23
4176,15
4177,2
4178,27
4179,4
4180,5
4181,16
4182,15
4183,22
4184,27
4185,14
4186,2
4187,14
4188,2
4189,1
4190,6
4191,11
4192,2
4193,15
4194,16
4195,16
4196,13
4197,15
4198,18
4199,24
4200,24
4201,21
4202,15
4203,24
4204,7
4205,22
4206,11
4207,28
4208,3
4209,20
4210,8
4211,27
4212,20
4213,27
4214,2
4215,13
4216,29
4217,8
4218,25
4219,6
4220,21
4221,25
4222,25
4223,19
4224,15
4225,10
4226,8
4227,27
4228,26
4229,18
4230,17
4231,21
4232,8
4233,8
4234,19
4235,29
4236,20
4237,29
4238,16
4239,9
4240,2
4241,14
4242,26
4243,11
4244,23
4245,21
4246,25
4247,25
4248,14
4249,3
4250,13
4251,29
4252,24
4253,3
4254,0
4255,13
4256,12
4257,10
4258,9
4259,13
4260,12
4261,2
4262,15
4263,8
4264,21
4265,7
4266,19
4267,15
4268,26
4269,27
4270,14
4271,0
4272,8
4273,13
4274,8
4275,17
4276,24
4277,25
4278,8
4279,3
4280,1
4281,10
4282,8
4283,19
4284,19
4285,28
4286,19
4287,7
4288,18
4289,2
4290,26
4291,24
4292,25
4293,29
4294,12
4295,16
4296,6
4297,26
4298,25
4299,26
4300,24
4301,24
4302,23
4303,16
4304,6
4305,7
4306,8
4307,5
4308,3
4309,12
4310,20
4311,28
4312,5
4313,8
4314,21
4315,27
4316,10
4317,1
4318,21
4319,10
4320,26
4321,21
4322,23
4323,12
4324,21
4325,28
4326,26
4327,27
4328,5
4329,8
4330,15
4331,8
4332,1
4333,6
4334,4
4335,0
4336,24
4337,5
4338,29
4339,9
4340,29
4341,8
4342,7
4343,0
4344,10
4345,24
4346,23
4347,11
4348,12
4349,9
4350,11
4351,11
4352,14
4353,10
4354,21
4355,8
4356,6
4357,1
4358,18
4359,26
4360,0
4361,21
4362,28
4363,16
4364,19
4365,26
4366,13
4367,11
4368,23
4369,26
4370,6
4371,15
4372,18
4373,23
4374,9
4375,25
4376,6
4377,6
4378,16
4379,1
4380,11
4381,6
4382,18
4383,6
4384,29
4385,27
4386,23
4387,10
4388,27
4389,22
4390,17
4391,26
4392,27
4393,23
4394,11
4395,10
4396,11
4397,13
4398,0
4399,19
4400,22
4401,3
4402,11
4403,24
4404,8
4405,15
4406,26
4407,8
4408,1
4409,21
4410,14
4411,27
4412,13
4413,23
4414,12
4415,2
4416,28
4417,20
4418,0
4419,11
4420,29
4421,21
4422,27
4423,28
4424,27
4425,25
4426,12
4427,1
4428,13
4429,24
4430,23
4431,11
4432,23
4433,3
4434,28
4435,13
4436,25
4437,1
4438,26
4439,2
4440,27
4441,20
4442,4
4443,27
4444,9
4445,1
4446,28
4447,17
4448,1
4449,19
4450,9
4451,2
4452,27
4453,6
4454,11
4455,14
4456,8
4457,28
4458,8
4459,2
4460,28
4461,11
4462,25
4463,8
4464,18
4465,18
4466,29
4467,5
4468,11
4469,18
4470,2
4471,20
4472,27
4473,3
4474,23
4475,4
4476,26
4477,13
4478,1
4479,8
4480,26
4481,2
4482,6
4483,19
4484,17
4485,14
4486,23
4487,5
4488,1
4489,10
4490,27
4491,27
4492,1
4493,9
4494,6
4495,6
4496,14
4497,21
4498,26
4499,1
4500,19
4501,15
4502,12
4503,9
4504,8
4505,28
4506,26
4507,19
4508,5
4509,5
4510,1
4511,10
4512,28
4513,23
4514,17
4515,17
4516,7
4517,6
4518,10
4519,25
4520,17
4521,11
4522,21
4523,1
4524,10
4525,6
4526,27
4527,11
4528,6
4529,20
4530,29
4531,21
4532,15
4533,3
4534,17
4535,24
4536,18
4537,10
4538,10
4539,14
4540,23
4541,6
4542,20
4543,18
4544,17
4545,17
4546,21
4547,24
4548,0
4549,19
4550,1
4551,15
4552,13
4553,3
4554,21
4555,23
4556,1
4557,23
4558,13
4559,6
4560,29
4561,19
4562,28
4563,25
4564,26
4565,10
4566,25
4567,8
4568,9
4569,9
4570,29
4571,28
4572,26
4573,7
4574,21
4575,1
4576,15
4577,15
4578,10
4579,6
4580,24
4581,21
4582,12
4583,10
4584,0
4585,21
4586,22
4587,22
4588,10
4589,13
4590,23
4591,29
4592,5
4593,27
4594,22
4595,14
4596,13
4597,2
4598,0
4599,10
4600,12
4601,11
4602,15
4603,18
4604,16
4605,8
4606,29
4607,28
4608,17
4609,13
4610,29
4611,29
4612,12
4613,28
4614,6
4615,8
4616,12
4617,13
4618,2
4619,23
4620,26
4621,24
4622,0
4623,12
4624,18
4625,10
4626,3
4627,4
4628,27
4629,27
4630,7
4631,2
4632,11
4633,6
4634,21
4635,16
4636,3
4637,17
4638,25
4639,18
4640,14
4641,21
4642,20
4643,6
4644,17
4645,19
4646,17
4647,28
4648,22
4649,7
4650,8
4651,28
4652,5
4653,5
4654,25
4655,13
4656,13
4657,8
4658,1
4659,26
4660,12
4661,4
4662,15
4663,29
4664,24
4665,29
4666,15
4667,0
4668,1
4669,5
4670,23
4671,16
4672,13
4673,0
4674,2
4675,23
4676,14
4677,25
4678,1
4679,23
4680,4
4681,20
4682,16
4683,1
4684,13
4685,10
4686,15
4687,11
4688,7
4689,28
4690,11
4691,27
4692,3
4693,15
4694,12
4695,26
4696,17
4697,25
4698,19
4699,29
4700,11
4701,19
4702,15
4703,5
4704,22
4705,11
4706,21
4707,9
4708,11
4709,20
4710,17
4711,26
4712,18
4713,15
4714,26
4715,11
4716,26
4717,27
4718,6
4719,9
4720,24
4721,0
4722,21
4723,25
4724,26
4725,10
4726,0
4727,19
4728,20
4729,8
4730,15
4731,29
4732,21
4733,29
4734,23
4735,19
4736,28
4737,22
4738,11
4739,19
4740,14
4741,8
4742,21
4743,18
4744,1
4745,11
4746,1
4747,3
4748,23
4749,10
4750,29
4751,3
4752,3
4753,3
4754,13
4755,12
4756,18
4757,18
4758,12
4759,12
4760,10
4761,28
4762,11
4763,3
4764,19
4765,27
4766,1
4767,21
4768,6
4769,10
4770,21
4771,8
4772,24
4773,14
4774,11
4775,25
4776,19
4777,2
4778,28
4779,8
4780,21
4781,25
4782,5
4783,16
4784,19
4785,13
4786,20
4787,27
4788,26
4789,26
4790,28
4791,21
4792,17
4793,26
4794,23
4795,25
4796,24
4797,14
4798,16
4799,10
4800,1
4801,18
4802,8
4803,4
4804,0
4805,6
4806,0
4807,17
4808,23
4809,4
4810,27
4811,17
4812,18
4813,22
4814,10
4815,21
4816,19
4817,17
4818,28
4819,20
4820,1
4821,13
4822,24
4823,15
4824,19
4825,27
4826,5
4827,11
4828,0
4829,28
4830,9
4831,28
4832,14
4833,27
4834,0
4835,7
4836,10
4837,9
4838,22
4839,23
4840,13
4841,11
4842,11
4843,19
4844,1
4845,27
4846,0
4847,9
4848,0
4849,2
4850,3
4851,8
4852,2
4853,18
4854,26
4855,28
4856,29
4857,15
4858,22
4859,24
4860,2
4861,23
4862,20
4863,12
4864,15
4865,25
4866,10
4867,2
4868,0
4869,16
4870,0
4871,7
4872,11
4873,13
4874,24
4875,15
4876,1
4877,3
4878,12
4879,10
4880,22
4881,27
4882,17
4883,9
4884,11
4885,21
4886,14
4887,12
4888,1
4889,16
4890,17
4891,19
4892,3
4893,14
4894,6
4895,17
4896,24
4897,6
4898,26
4899,11
4900,15
4901,0
4902,3
4903,19
4904,11
4905,0
4906,23
4907,1
4908,12
4909,10
4910,16
4911,15
4912,29
4913,22
4914,12
4915,29
4916,6
4917,13
4918,27
4919,6
4920,3
4921,18
4922,23
4923,19
4924,15
4925,21
4926,15
4927,14
4928,0
4929,5
4930,29
4931,19
4932,10
4933,4
4934,23
4935,10
4936,29
4937,28
4938,27
4939,21
4940,12
4941,15
4942,2
4943,3
4944,2
4945,25
4946,24
4947,21
4948,1
4949,17
4950,8
4951,22
4952,19
4953,28
4954,26
4955,6
4956,20
4957,28
4958,21
4959,25
4960,20
4961,10
4962,19
4963,25
4964,10
4965,12
4966,4
4967,4
4968,8
4969,24
4970,18
4971,8
4972,7
4973,12
4974,29
4975,12
4976,18
4977,20
4978,24
4979,3
4980,8
4981,25
4982,29
4983,0
4984,26
4985,15
4986,6
4987,14
4988,0
4989,28
4990,29
4991,27
4992,27
4993,1
4994,18
4995,18
4996,6
4997,3
4998,19
4999,3
5000,22
5001,26
5002,7
5003,23
5004,25
5005,15
5006,24
5007,11
5008,28
5009,29
5010,19
5011,18
5012,17
5013,20
5014,11
5015,24
5016,18
5017,6
5018,26
5019,29
5020,18
5021,8
5022,27
5023,0
5024,29
5025,8
5026,26
5027,23
5028,10
5029,10
5030,19
5031,23
5032,27
5033,18
5034,8
5035,24
5036,6
5037,11
5038,5
5039,17
5040,3
5041,20
5042,29
5043,15
5044,14
5045,19
5046,13
5047,6
5048,12
5049,9
5050,10
5051,28
5052,19
5053,21
5054,24
5055,20
5056,28
5057,12
5058,6
5059,16
5060,18
5061,6
5062,12
5063,5
5064,18
5065,16
5066,28
5067,26
5068,10
5069,11
5070,17
5071,1
5072,9
5073,12
5074,18
5075,26
5076,29
5077,25
5078,28
5079,12
5080,16
5081,0
5082,4
5083,20
5084,14
5085,29
5086,7
5087,18
5088,26
5089,28
5090,14
5091,7
5092,7
5093,27
5094,25
5095,1
5096,15
5097,3
5098,19
5099,25
5100,29
5101,10
5102,17
5103,25
5104,5
5105,6
5106,13
5107,18
5108,1
5109,14
5110,20
5111,8
5112,19
5113,26
5114,24
5115,24
5116,1
5117,24
5118,18
5119,6
5120,19
5121,14
5122,27
5123,27
5124,6
5125,19
5126,1
5127,21
5128,4
5129,25
5130,3
5131,25
5132,16
5133,5
5134,22
5135,2
5136,25
5137,5
5138,6
5139,10
5140,7
5141,23
5142,10
5143,8
5144,12
5145,8
5146,17
5147,29
5148,5
5149,15
5150,0
5151,14
5152,10
5153,12
5154,23
5155,10
5156,17
5157,0
5158,28
5159,17
5160,6
5161,10
5162,6
5163,24
5164,22
5165,17
5166,15
5167,16
5168,21
5169,11
5170,13
5171,6
5172,24
5173,7
5174,27
5175,12
5176,18
5177,21
5178,11
5179,9
5180,27
5181,17
5182,25
5183,26
5184,15
5185,20
5186,19
5187,5
5188,1
5189,10
5190,24
5191,29
5192,23
5193,7
5194,26
5195,28
5196,12
5197,23
5198,3
5199,2
5200,23
5201,13
5202,8
5203,28
5204,3
5205,26
5206,13
5207,23
5208,21
5209,17
5210,15
5211,29
5212,6
5213,8
5214,0
5215,7
5216,12
5217,4
5218,1
5219,2
5220,8
5221,20
5222,26
5223,16
5224,5
5225,26
5226,16
5227,8
5228,15
5229,2
5230,14
5231,16
5232,16
5233,29
5234,27
5235,2
5236,28
5237,18
5238,19
5239,2
5240,29
5241,14
5242,1
5243,24
5244,1
5245,23
5246,26
5247,8
5248,18
5249,10
5250,17
5251,10
5252,1
5253,19
5254,25
5255,1
5256,15
5257,9
5258,11
5259,4
5260,10
5261,7
5262,27
5263,21
5264,29
5265,5
5266,5
5267,10
5268,4
5269,20
5270,11
5271,21
5272,26
5273,5
5274,9
5275,15
5276,18
5277,16
5278,5
5279,14
5280,11
5281,20
5282,26
5283,9
5284,19
5285,23
5286,11
5287,14
5288,26
5289,24
5290,18
5291,8
5292,12
5293,15
5294,6
5295,0
5296,12
5297,4
5298,1
5299,14
5300,27
5301,11
5302,29
5303,3
5304,27
5305,27
5306,24
5307,29
5308,22
5309,8
5310,16
5311,19
5312,8
5313,24
5314,25
5315,9
5316,18
5317,8
5318,3
5319,20
5320,13
5321,24
5322,6
5323,8
5324,26
5325,19
5326,12
5327,7
5328,18
5329,27
5330,18
5331,4
5332,19
5333,21
5334,14
5335,23
5336,2
5337,28
5338,14
5339,22
5340,13
5341,15
5342,25
5343,24
5344,9
5345,7
5346,11
5347,29
5348,17
5349,15
5350,23
5351,2
5352,16
5353,6
5354,1
5355,3
5356,18
5357,24
5358,6
5359,29
5360,16
5361,21
5362,12
5363,26
5364,21
5365,9
5366,8
5367,17
5368,12
5369,14
5370,10
5371,25
5372,24
5373,3
5374,21
5375,10
5376,19
5377,23
5378,6
5379,8
5380,18
5381,20
5382,17
5383,17
5384,7
5385,13
5386,17
5387,21
5388,3
5389,10
5390,4
5391,17
5392,1
5393,6
5394,3
5395,18
5396,15
5397,1
5398,8
5399,4
5400,28
5401,13
5402,13
5403,27
5404,26
5405,1
5406,19
5407,19
5408,8
5409,7
5410,12
5411,28
5412,23
5413,6
5414,15
5415,29
5416,17
5417,18
5418,6
5419,23
5420,23
5421,19
5422,2
5423,25
5424,8
5425,4
5426,10
5427,8
5428,9
5429,28
5430,28
5431,24
5432,29
5433,27
5434,25
5435,22
5436,5
5437,10
5438,0
5439,25
5440,12
5441,27
5442,2
5443,5
5444,21
5445,3
5446,20
5447,21
5448,18
5449,1
5450,19
5451,10
5452,14
5453,25
5454,1
5455,25
5456,24
5457,4
5458,22
5459,29
5460,25
5461,12
5462,10
5463,19
5464,4
5465,23
5466,28
5467,24
5468,23
5469,1
5470,14
5471,14
5472,6
5473,24
5474,29
5475,1
5476,11
5477,8
5478,20
5479,24
5480,1
5481,15
5482,29
5483,18
5484,11
5485,21
5486,3
5487,8
5488,18
5489,0
5490,5
5491,17
5492,28
5493,18
5494,18
5495,6
5496,15
5497,21
5498,29
5499,18
5500,14
5501,24
5502,18
5503,22
5504,13
5505,21
5506,24
5507,17
5508,23
5509,22
5510,13
5511,0
5512,6
5513,11
5514,21
5515,2
5516,2
5517,23
5518,10
5519,27
5520,7
5521,0
5522,27
5523,28
5524,29
5525,5
5526,23
5527,9
5528,14
5529,8
5530,6
5531,3
5532,4
5533,18
5534,10
5535,11
5536,21
5537,10
5538,21
5539,18
5540,19
5541,20
5542,19
5543,23
5544,0
5545,27
5546,25
5547,3
5548,25
5549,13
5550,12
5551,19
5552,3
5553,4
5554,27
5555,2
5556,24
5557,4
5558,17
5559,6
5560,20
5561,11
5562,23
5563,13
5564,4
5565,18
5566,29
5567,19
5568,0
5569,0
5570,3
5571,7
5572,15
5573,10
5574,17
5575,5
5576,10
5577,9
5578,1
5579,3
5580,17
5581,27
5582,23
5583,28
5584,26
5585,13
5586,22
5587,15
5588,23
5589,21
5590,15
5591,23
5592,26
5593,2
5594,2
5595,8
5596,17
5597,3
5598,7
5599,29
5600,22
5601,26
5602,7
5603,24
5604,24
5605,12
5606,19
5607,13
5608,24
5609,16
5610,26
5611,0
5612,12
5613,21
5614,1
5615,19
5616,0
5617,22
5618,5
5619,21
5620,21
5621,6
5622,11
5623,16
5624,6
5625,13
5626,3
5627,23
5628,5
5629,29
5630,1
5631,21
5632,18
5633,2
5634,20
5635,8
5636,2
5637,27
5638,25
5639,29
5640,24
5641,26
5642,13
5643,9
5644,13
5645,16
5646,11
5647,28
5648,1
5649,8
5650,3
5651,1
5652,9
5653,8
5654,14
5655,29
5656,15
5657,4
5658,27
5659,5
5660,24
5661,25
5662,1
5663,20
5664,8
5665,26
5666,12
5667,22
5668,7
5669,25
5670,26
5671,26
5672,11
5673,8
5674,21
5675,8
5676,19
5677,7
5678,28
5679,0
5680,25
5681,2
5682,8
5683,9
5684,0
5685,15
5686,12
5687,22
5688,27
5689,12
5690,20
5691,6
5692,18
5693,19
5694,19
5695,10
5696,23
5697,12
5698,14
5699,0
5700,27
5701,24
5702,24
5703,11
5704,14
5705,6
5706,0
5707,3
5708,28
5709,11
5710,26
5711,1
5712,6
5713,7
5714,6
5715,27
5716,21
5717,21
5718,17
5719,3
5720,23
5721,7
5722,17
5723,24
5724,29
5725,19
5726,26
5727,10
5728,23
5729,0
5730,22
5731,0
5732,11
5733,26
5734,28
5735,17
5736,29
5737,10
5738,17
5739,17
5740,14
5741,27
5742,27
5743,18
5744,25
5745,8
5746,19
5747,13
5748,3
5749,7
5750,24
5751,13
5752,1
5753,11
5754,24
5755,25
5756,11
5757,22
5758,5
5759,16
5760,18
5761,16
5762,15
5763,6
5764,15
5765,21
5766,24
5767,26
5768,24
5769,27
5770,0
5771,12
5772,14
5773,12
5774,17
5775,22
5776,19
5777,27
5778,24
5779,28
5780,1
5781,23
5782,1
5783,24
5784,8
5785,25
5786,10
5787,8
5788,28
5789,10
5790,3
5791,25
5792,18
5793,2
5794,18
